o,n,i,h_km,e,p,t_ns,k,th_POP_GDP,th_POP_ONLY,cov,dead_cnt,NS_sth,EW_sth,NESW_sth,HG_sth,LG_sth,NS_cnt,EW_cnt,NESW_cnt,HG_cnt,LG_cnt,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,ttl_accm_flw,flw_pr_lnk,unq_lnk_pr_flw
72,22,53,1380,25,50,AVG,20,3953.099301943712,3992.682528231422,188.95562969584634,0.0,1.3271231162681616,1.2971577824917895,1.288836353408426,1.274525472263229,2.587523248218488,3.9782608695652173,4.0,4.0,9.0,3.0,297.69565217391306,982.5217391304348,1726.5217391304348,2099.2608695652175,1660.7391304347825,1541.1789599026163,10.826086956521738,41.47826086956522
72,22,53,1420,25,50,AVG,20,3942.5424929400183,3979.366796462021,191.14959432507928,0.0,1.334460854505818,1.2997531523804915,1.2937539820185362,1.277599805586448,2.649475357214734,3.391304347826087,4.0,4.0,8.695652173913043,3.0,307.17391304347825,1030.6521739130435,1808.7826086956522,2155.608695652174,1687.3478260869565,1535.832048210074,10.08695652173913,41.65217391304348
72,22,53,1400,25,50,AVG,20,3951.0198289514324,3989.588834470236,190.06538434664,0.0,1.3304586565001433,1.2980625928071254,1.2909710597067159,1.2759718269152578,2.619095989867216,3.717391304347826,4.0,4.0,8.978260869565217,3.0,302.7391304347826,1010.2608695652174,1770.391304347826,2126.2608695652175,1673.7826086956522,1541.4084321175374,10.543478260869565,41.52173913043478
72,22,53,1440,25,50,AVG,20,3931.1184942000154,3965.2625864900588,192.24533354476836,0.0,1.3388445476286477,1.3028366650234353,1.2963796135369254,1.279274524055106,2.6790292769748527,3.0217391304347827,4.0,4.0,8.304347826086957,3.0,313.69565217391306,1053.8260869565217,1858.2173913043478,2174.6521739130435,1688.4347826086957,1534.057434389899,10.0,41.65217391304348
72,22,53,1460,25,50,AVG,20,3921.880268632691,3951.9173347098554,193.28986731851515,0.0,1.3435523607486466,1.306315778941059,1.2998617911856643,1.2807996352238498,2.7103675667087805,3.0,4.0,4.0,8.0,3.0,311.3333333333333,1074.0833333333333,1896.2916666666667,2193.1666666666665,1710.7083333333333,1531.4699386416244,10.0,41.791666666666664
72,22,53,1480,25,50,AVG,20,3908.9895265018517,3939.7411595405115,194.28501837639888,0.0,1.3480732846145151,1.309123876362517,1.3029107992396112,1.282480670203702,2.740599059222513,3.0,4.0,4.0,8.0,3.0,312.0416666666667,1103.125,1949.0,2200.625,1714.0416666666667,1527.1222595459642,10.0,41.770833333333336
72,22,53,1500,25,50,AVG,20,3901.960648121187,3925.9053654566815,195.28190519078166,0.0,1.3525885297910565,1.3120177504431751,1.3068054101116517,1.2843759033217916,2.772407918888701,3.0,4.0,3.5416666666666665,8.0,3.0,312.5416666666667,1113.0416666666667,2000.9166666666667,2225.7916666666665,1723.7083333333333,1528.3562083623374,10.0,41.875
72,22,53,1540,25,50,AVG,20,3876.486743574656,3897.154625336196,197.2993717229456,0.0,1.3608115098386024,1.3158650539290264,1.3132519471728552,1.2874610566387072,2.833721181934495,3.0,4.0,3.0,8.0,3.0,324.3333333333333,1149.5833333333333,2093.1666666666665,2270.5833333333335,1746.75,1517.5508558617723,9.916666666666666,41.708333333333336
72,22,53,1520,25,50,AVG,20,3886.1645380904015,3909.2231695377086,196.27085867060896,0.0,1.3556343321522313,1.3145841770115285,1.3100069318471106,1.2858591245696787,2.8025745093635037,3.0,4.0,3.2916666666666665,8.0,3.0,321.4583333333333,1134.875,2042.625,2249.0833333333335,1733.4583333333333,1521.575558872638,10.0,41.791666666666664
72,22,53,1580,25,50,AVG,20,3842.9075656641085,3860.0902164826607,199.2830003419275,0.0,1.36945544809066,1.3192134864482257,1.3206308237196043,1.2913006447561275,2.895086193675367,3.0,4.0,3.0,8.0,3.0,333.5416666666667,1197.75,2186.5416666666665,2296.5833333333335,1754.0,1511.8961955321338,9.166666666666666,41.833333333333336
72,22,53,1560,25,50,AVG,20,3862.1708199834284,3880.8450766006604,198.30943286378928,0.0,1.364983473293879,1.317088645091862,1.316650652417784,1.289361352216072,2.864060645206704,3.0,4.0,3.0,8.0,3.0,328.1666666666667,1171.4166666666667,2151.125,2278.0416666666665,1747.875,1516.472213673198,9.625,41.791666666666664
72,22,53,1600,25,50,AVG,20,3833.280822145525,3848.4410066152436,200.21759258500745,0.0,1.3735634503913692,1.320324373283701,1.3252241324803844,1.2929400905110169,2.9260867591837703,3.0,4.0,3.0,8.0,3.0,339.8333333333333,1208.5833333333333,2228.5416666666665,2319.7916666666665,1763.4583333333333,1511.4939561487702,9.0,41.708333333333336
72,22,53,1620,25,50,AVG,20,3821.7149685701856,3830.351282879917,201.1892515191927,0.0,1.3778073012972003,1.3216639200088427,1.3300431209481989,1.2943244027445668,2.9576193953201955,3.0,4.0,3.0,8.0,3.0,343.8333333333333,1233.2916666666667,2273.75,2333.9583333333335,1765.375,1513.268562352836,9.0,41.875
72,22,53,1640,25,50,AVG,20,3803.2902019368653,3809.641141306304,202.14040591532952,0.0,1.38261841228422,1.323662278823643,1.3352773826337154,1.295923804100374,2.9898472231587547,3.0,4.0,3.0,8.0,3.0,348.0833333333333,1250.5416666666667,2331.625,2349.9166666666665,1761.9583333333333,1510.0753472115302,9.0,41.8125
