o,n,i,h_km,e,p,t_ns,k,th_POP_GDP,th_POP_ONLY,cov,dead_cnt,NS_sth,EW_sth,NESW_sth,HG_sth,LG_sth,NS_cnt,EW_cnt,NESW_cnt,HG_cnt,LG_cnt,NS_selt,EW_selt,NESW_selt,HG_selt,LG_selt,ttl_accm_flw,flw_pr_lnk,unq_lnk_pr_flw
132,12,35.6,550,10.0,30,0,20,4204.7862592335105,4325.79518467489,202.00517613150944,0,1.0835184878410153,1.0845875530213382,1.0867331678215846,1.1369099972887988,1.4282363163134995,3.0,4.0,3.0,7.0,3.0,389,1068,2497,3160,1715,1833.2364779504471,9.0,41.0
88,18,35.6,550,10.0,20,0,20,3564.5877382388367,3637.124595265316,201.94962886100316,0,1.0889299638678602,1.0853338226675975,1.085166926679578,1.137842547804399,1.4417855216871367,3.0,4.0,3.0,9.0,3.0,317,1037,2474,2019,1464,1492.5094859612796,7.0,35.0
99,16,35.6,550,10.0,40,0,20,4055.4329071789975,4203.933766208608,201.84845722615577,0,1.079341112228685,1.081924243410158,1.0834106024922865,1.1358642512541561,1.4259235039994314,3.0,4.0,3.0,7.0,3.0,388,1072,2534,2749,1779,1699.3033041015515,8.0,42.0
99,16,35.6,550,10.0,20,0,20,3651.9749403376522,3779.1669380494645,201.94995128649455,0,1.083115416429256,1.0837563980362666,1.084804026058093,1.1384222033999978,1.434015117381699,3.0,4.0,3.0,8.0,3.0,300,1010,2498,2240,1541,1528.3274113754578,7,36.0
99,16,35.6,550,10.0,30,0,20,3898.9652339706727,4031.700050378528,201.97147823723856,0,1.0789931561241621,1.081598341605041,1.0833978836170546,1.135912968234071,1.4137684463320452,3.0,4.0,3.0,8.0,3.0,353,1079,2512,2615,1644,1650.367050654349,8.0,39.0
132,12,35.6,550,10.0,20,0,20,4022.2767332773155,4122.955968764773,201.90052336198968,0,1.0798068292874021,1.0871109050921943,1.0882805588739621,1.1392581519263134,1.4245297998646933,3.0,4.0,3.0,7.0,3.0,338,1090,2421,3007,1599,1750.585214056898,8.0,38.0
88,18,35.6,550,10.0,10,0,20,3429.6381059369673,3520.3307531888663,201.9526887766486,0,1.0912453820830919,1.078783196935031,1.084962770522323,1.1177649175321018,1.4539972923413118,3.0,4.5,3.0,11.0,3.0,321,1046,2478,1697,1442,1338.7189358694284,6,35.0
132,12,35.6,550,10.0,10,0,20,3639.5667484515343,3696.394684316348,202.2824434227657,0,1.097582860246581,1.0928917972915464,1.091188329302848,1.139087722104437,1.4517148570842306,3.0,4.0,3.0,8.0,3.0,336,1100,2343,2398,1397,1561.5525821278504,7,34.0
88,18,35.6,550,10.0,0,0,20,3384.845037848362,3504.195609448861,201.94864346032935,0,1.0939455789768233,1.0794168530753647,1.0872062272110943,1.11641264356093,1.4549890891158923,3.0,4.5,3.5,12.0,3.0,338,1078,2433,1630,1474,1329.6115568400783,6.0,36.0
99,16,35.6,550,10.0,0,0,20,3320.1910231914717,3436.481150991482,201.87113228384683,0,1.0883416067516303,1.079395528921383,1.0883018153829247,1.11370507913079,1.4426289099179272,3.0,5.0,3.5,13.5,3.0,302,1054,2410,1642,1460,1299.0614844536449,7,36.0
99,16,35.6,550,10.0,10,0,20,3292.0105906600666,3418.3768271236568,201.86765212724578,0,1.0860275023368393,1.0817398787600565,1.0873030314188012,1.117353332101701,1.4456057853924782,3.0,4.5,3.5,12.5,3.0,279,1052,2344,1774,1395,1341.624346265279,7.0,35.0
132,12,35.6,550,10.0,0,0,20,3296.3297757368746,3387.450202379293,202.30020622632753,0,1.097582860246581,1.0845875530213382,1.0925313211378842,1.1132547028183108,1.4705836684594318,3.0,5.0,4.0,15.5,3.5,338,1051,2342,1808,1349,1361.581380084816,7,35.0
